REPORT_NUMBER,MODE,S4_CRASH_TYPE,QWEN_CLASS,nm_has_bicyclist,nm_has_othercyclist,HOW_MODE_WAS_DETERMINED,CRASH_YEAR,COUNTY_NAME,IN_QWEN_NARRATIVES,SOURCE_FILES,NM_DESCRIPTION_CODES
26686199,E-Bike,Bicycle,E-bike,False,True,Qwen LLM | multilabel_ebike.xlsx + multilabel_RegBike.xlsx | Classification='E-bike',2025,Orange,True,multilabel_ebike.xlsx + multilabel_RegBike.xlsx,Other Cyclist
26337047,E-Scooter,Single Vehicle,E-scooter,False,False,Qwen LLM | multilabel_ebike.xlsx + multilabel_RegBike.xlsx | Classification='E-scooter',2026,Brevard,True,multilabel_ebike.xlsx + multilabel_RegBike.xlsx,Unknown Type of Non-Motorist
26616964,E-Bike,Pedestrian,E-bike,True,False,Qwen LLM | multilabel_ebike.xlsx + multilabel_RegBike.xlsx | Classification='E-bike',2024,Hillsborough,True,multilabel_ebike.xlsx + multilabel_RegBike.xlsx,Bicyclist
26157067,E-Bike,Pedestrian,E-bike,True,False,Qwen LLM | multilabel_ebike.xlsx + multilabel_RegBike.xlsx | Classification='E-bike',2024,Okeechobee,True,multilabel_ebike.xlsx + multilabel_RegBike.xlsx,Bicyclist
26856031,E-Scooter,Pedestrian,E-scooter,False,False,Qwen LLM | multilabel_ebike.xlsx + multilabel_RegBike.xlsx | Classification='E-scooter',2025,Palm Beach,True,multilabel_ebike.xlsx + multilabel_RegBike.xlsx,Other Pedestrian
26715310,E-Scooter,Single Vehicle,E-scooter,False,False,Qwen LLM | multilabel_ebike.xlsx + multilabel_RegBike.xlsx | Classification='E-scooter',2024,Miami-Dade,True,multilabel_ebike.xlsx + multilabel_RegBike.xlsx,Pedestrian
26190145,E-Scooter,Pedestrian,E-scooter,False,False,Qwen LLM | multilabel_ebike.xlsx + multilabel_RegBike.xlsx | Classification='E-scooter',2025,Miami-Dade,True,multilabel_ebike.xlsx + multilabel_RegBike.xlsx,Other Pedestrian
26249653,Bicycle,Bicycle,Bicyclist,True,False,Qwen LLM | multilabel_ebike.xlsx + multilabel_RegBike.xlsx | Classification='Bicyclist',2024,St. Johns,True,multilabel_ebike.xlsx + multilabel_RegBike.xlsx,Bicyclist
26532915,E-Bike,Single Vehicle,E-bike,False,True,Qwen LLM | multilabel_ebike.xlsx + multilabel_RegBike.xlsx | Classification='E-bike',2024,Broward,True,multilabel_ebike.xlsx + multilabel_RegBike.xlsx,Other Cyclist
26855989,E-Bike,Bicycle,E-bike,True,False,Qwen LLM | multilabel_ebike.xlsx + multilabel_RegBike.xlsx | Classification='E-bike',2025,Palm Beach,True,multilabel_ebike.xlsx + multilabel_RegBike.xlsx,Bicyclist
26506296,E-Bike,Bicycle,E-bike,True,False,Qwen LLM | multilabel_ebike.xlsx + multilabel_RegBike.xlsx | Classification='E-bike',2024,Sarasota,True,multilabel_ebike.xlsx + multilabel_RegBike.xlsx,Bicyclist
26541053,Bicycle,Bicycle,Bicyclist,True,False,Qwen LLM | multilabel_ebike.xlsx + multilabel_RegBike.xlsx | Classification='Bicyclist',2024,Hillsborough,True,multilabel_ebike.xlsx + multilabel_RegBike.xlsx,Bicyclist
26383579,E-Bike,Single Vehicle,E-bike,True,False,Qwen LLM | multilabel_ebike.xlsx + multilabel_RegBike.xlsx | Classification='E-bike',2024,Citrus,True,multilabel_ebike.xlsx + multilabel_RegBike.xlsx,Bicyclist
26847571,E-Bike,Bicycle,E-bike,True,False,Qwen LLM | multilabel_ebike.xlsx + multilabel_RegBike.xlsx | Classification='E-bike',2025,Duval,True,multilabel_ebike.xlsx + multilabel_RegBike.xlsx,Bicyclist
26674680,E-Bike,Bicycle,E-bike,True,False,Qwen LLM | multilabel_ebike.xlsx + multilabel_RegBike.xlsx | Classification='E-bike',2024,Marion,True,multilabel_ebike.xlsx + multilabel_RegBike.xlsx,Bicyclist
26212820,E-Bike,Bicycle,E-bike,True,False,Qwen LLM | multilabel_ebike.xlsx + multilabel_RegBike.xlsx | Classification='E-bike',2024,Clay,True,multilabel_ebike.xlsx + multilabel_RegBike.xlsx,Bicyclist
26825475,E-Scooter,Bicycle,E-scooter,False,False,Qwen LLM | multilabel_ebike.xlsx + multilabel_RegBike.xlsx | Classification='E-scooter',2025,Polk,True,multilabel_ebike.xlsx + multilabel_RegBike.xlsx,Other Pedestrian
26814864,E-Scooter,Parked Vehicle,E-scooter,False,False,Qwen LLM | multilabel_ebike.xlsx + multilabel_RegBike.xlsx | Classification='E-scooter',2024,Hernando,True,multilabel_ebike.xlsx + multilabel_RegBike.xlsx,Pedestrian
26364221,Bicycle,Pedestrian,Bicyclist,False,True,Qwen LLM | multilabel_ebike.xlsx + multilabel_RegBike.xlsx | Classification='Bicyclist',2024,Santa Rosa,True,multilabel_ebike.xlsx + multilabel_RegBike.xlsx,Other Cyclist
26271569,E-Scooter,Bicycle,E-scooter,False,False,Qwen LLM | multilabel_ebike.xlsx + multilabel_RegBike.xlsx | Classification='E-scooter',2024,Miami-Dade,True,multilabel_ebike.xlsx + multilabel_RegBike.xlsx,Occupant of a Non-Motor Vehicle Transportation Device
26545729,E-Bike,Single Vehicle,E-bike,True,False,Qwen LLM | multilabel_ebike.xlsx + multilabel_RegBike.xlsx | Classification='E-bike',2024,Hillsborough,True,multilabel_ebike.xlsx + multilabel_RegBike.xlsx,Bicyclist
26812499,E-Bike,Bicycle,E-bike,True,False,Qwen LLM | multilabel_ebike.xlsx + multilabel_RegBike.xlsx | Classification='E-bike',2025,Flagler,True,multilabel_ebike.xlsx + multilabel_RegBike.xlsx,Bicyclist
26615181,E-Scooter,Off Road,E-scooter,False,False,Qwen LLM | multilabel_ebike.xlsx + multilabel_RegBike.xlsx | Classification='E-scooter',2024,Hillsborough,True,multilabel_ebike.xlsx + multilabel_RegBike.xlsx,Pedestrian
26170820,E-Scooter,Pedestrian,E-scooter,False,False,Qwen LLM | multilabel_ebike.xlsx + multilabel_RegBike.xlsx | Classification='E-scooter',2024,Monroe,True,multilabel_ebike.xlsx + multilabel_RegBike.xlsx,Pedestrian
26208386,E-Bike,Single Vehicle,E-bike,False,True,Qwen LLM | multilabel_ebike.xlsx + multilabel_RegBike.xlsx | Classification='E-bike',2025,Leon,True,multilabel_ebike.xlsx + multilabel_RegBike.xlsx,Other Cyclist | Pedestrian
26789603,E-Scooter,Single Vehicle,E-scooter,False,False,Qwen LLM | multilabel_ebike.xlsx + multilabel_RegBike.xlsx | Classification='E-scooter',2025,Broward,True,multilabel_ebike.xlsx + multilabel_RegBike.xlsx,Pedestrian
26826163,E-Scooter,Pedestrian,E-scooter,False,False,Qwen LLM | multilabel_ebike.xlsx + multilabel_RegBike.xlsx | Classification='E-scooter',2025,Polk,True,multilabel_ebike.xlsx + multilabel_RegBike.xlsx,Pedestrian
26123167,E-Scooter,Pedestrian,E-scooter,False,False,Qwen LLM | multilabel_ebike.xlsx + multilabel_RegBike.xlsx | Classification='E-scooter',2024,Volusia,True,multilabel_ebike.xlsx + multilabel_RegBike.xlsx,Occupant of a Non-Motor Vehicle Transportation Device
26855283,E-Bike,Single Vehicle,E-bike,False,True,Qwen LLM | multilabel_ebike.xlsx + multilabel_RegBike.xlsx | Classification='E-bike',2024,Palm Beach,True,multilabel_ebike.xlsx + multilabel_RegBike.xlsx,Other Cyclist
26673716,E-Scooter,Pedestrian,E-scooter,False,False,Qwen LLM | multilabel_ebike.xlsx + multilabel_RegBike.xlsx | Classification='E-scooter',2025,Seminole,True,multilabel_ebike.xlsx + multilabel_RegBike.xlsx,Other Pedestrian
26319521,E-Scooter,Pedestrian,E-scooter,False,False,Qwen LLM | multilabel_ebike.xlsx + multilabel_RegBike.xlsx | Classification='E-scooter',2024,Collier,True,multilabel_ebike.xlsx + multilabel_RegBike.xlsx,Other Pedestrian
26680483,E-Bike,Bicycle,E-bike,True,False,Qwen LLM | multilabel_ebike.xlsx + multilabel_RegBike.xlsx | Classification='E-bike',2025,Alachua,True,multilabel_ebike.xlsx + multilabel_RegBike.xlsx,Bicyclist
26597616,E-Bike,Bicycle,E-bike,True,False,Qwen LLM | multilabel_ebike.xlsx + multilabel_RegBike.xlsx | Classification='E-bike',2025,Palm Beach,True,multilabel_ebike.xlsx + multilabel_RegBike.xlsx,Bicyclist
26563343,E-Bike,Bicycle,E-bike,True,False,Qwen LLM | multilabel_ebike.xlsx + multilabel_RegBike.xlsx | Classification='E-bike',2026,Miami-Dade,True,multilabel_ebike.xlsx + multilabel_RegBike.xlsx,Bicyclist
26240712,E-Scooter,Single Vehicle,E-scooter,False,False,Qwen LLM | multilabel_ebike.xlsx + multilabel_RegBike.xlsx | Classification='E-scooter',2024,Osceola,True,multilabel_ebike.xlsx + multilabel_RegBike.xlsx,Other Pedestrian
26790128,E-Scooter,Bicycle,E-scooter,False,True,Qwen LLM | multilabel_ebike.xlsx + multilabel_RegBike.xlsx | Classification='E-scooter',2025,Broward,True,multilabel_ebike.xlsx + multilabel_RegBike.xlsx,Other Cyclist
26565453,E-Bike,Single Vehicle,E-bike,True,False,Qwen LLM | multilabel_ebike.xlsx + multilabel_RegBike.xlsx | Classification='E-bike',2024,Polk,True,multilabel_ebike.xlsx + multilabel_RegBike.xlsx,Bicyclist
26154863,E-Scooter,Pedestrian,E-scooter,False,False,Qwen LLM | multilabel_ebike.xlsx + multilabel_RegBike.xlsx | Classification='E-scooter',2024,Broward,True,multilabel_ebike.xlsx + multilabel_RegBike.xlsx,Occupant of a Non-Motor Vehicle Transportation Device
26468016,Bicycle,Bicycle,Bicyclist,True,False,Qwen LLM | multilabel_ebike.xlsx + multilabel_RegBike.xlsx | Classification='Bicyclist',2024,Pinellas,True,multilabel_ebike.xlsx + multilabel_RegBike.xlsx,Bicyclist
26713494,E-Bike,Single Vehicle,E-bike,True,False,Qwen LLM | multilabel_ebike.xlsx + multilabel_RegBike.xlsx | Classification='E-bike',2024,Miami-Dade,True,multilabel_ebike.xlsx + multilabel_RegBike.xlsx,Bicyclist
26485962,E-Bike,Bicycle,E-bike,True,False,Qwen LLM | multilabel_ebike.xlsx + multilabel_RegBike.xlsx | Classification='E-bike',2024,Volusia,True,multilabel_ebike.xlsx + multilabel_RegBike.xlsx,Bicyclist
26590570,E-Scooter,Single Vehicle,E-scooter,False,True,Qwen LLM | multilabel_ebike.xlsx + multilabel_RegBike.xlsx | Classification='E-scooter',2024,Broward,True,multilabel_ebike.xlsx + multilabel_RegBike.xlsx,Other Cyclist
26583495,E-Bike,Pedestrian,E-bike,False,False,Qwen LLM | multilabel_ebike.xlsx + multilabel_RegBike.xlsx | Classification='E-bike',2024,Lee,True,multilabel_ebike.xlsx + multilabel_RegBike.xlsx,Occupant of a Non-Motor Vehicle Transportation Device
26177766,E-Bike,Single Vehicle,E-bike,True,False,Qwen LLM | multilabel_ebike.xlsx + multilabel_RegBike.xlsx | Classification='E-bike',2024,Broward,True,multilabel_ebike.xlsx + multilabel_RegBike.xlsx,Bicyclist
26469498,E-Bike,Bicycle,E-bike,True,False,Qwen LLM | multilabel_ebike.xlsx + multilabel_RegBike.xlsx | Classification='E-bike',2025,Manatee,True,multilabel_ebike.xlsx + multilabel_RegBike.xlsx,Bicyclist
26571974,Bicycle,Single Vehicle,Bicyclist,True,False,Qwen LLM | multilabel_ebike.xlsx + multilabel_RegBike.xlsx | Classification='Bicyclist',2024,St. Lucie,True,multilabel_ebike.xlsx + multilabel_RegBike.xlsx,Bicyclist
26245153,E-Scooter,Single Vehicle,E-scooter,False,False,Qwen LLM | multilabel_ebike.xlsx + multilabel_RegBike.xlsx | Classification='E-scooter',2024,Alachua,True,multilabel_ebike.xlsx + multilabel_RegBike.xlsx,Occupant of a Non-Motor Vehicle Transportation Device
26528034,E-Scooter,Bicycle,E-scooter,False,False,Qwen LLM | multilabel_ebike.xlsx + multilabel_RegBike.xlsx | Classification='E-scooter',2025,Miami-Dade,True,multilabel_ebike.xlsx + multilabel_RegBike.xlsx,Occupant of a Non-Motor Vehicle Transportation Device
26593898,E-Bike,Bicycle,E-bike,True,False,Qwen LLM | multilabel_ebike.xlsx + multilabel_RegBike.xlsx | Classification='E-bike',2024,St. Lucie,True,multilabel_ebike.xlsx + multilabel_RegBike.xlsx,Bicyclist
26203684,E-Bike,Single Vehicle,E-bike,True,False,Qwen LLM | multilabel_ebike.xlsx + multilabel_RegBike.xlsx | Classification='E-bike',2024,Pinellas,True,multilabel_ebike.xlsx + multilabel_RegBike.xlsx,Bicyclist
26569930,E-Bike,Single Vehicle,E-bike,True,False,Qwen LLM | multilabel_ebike.xlsx + multilabel_RegBike.xlsx | Classification='E-bike',2024,St. Lucie,True,multilabel_ebike.xlsx + multilabel_RegBike.xlsx,Bicyclist
26346199,E-Bike,Pedestrian,E-bike,False,True,Qwen LLM | multilabel_ebike.xlsx + multilabel_RegBike.xlsx | Classification='E-bike',2024,Osceola,True,multilabel_ebike.xlsx + multilabel_RegBike.xlsx,Other Pedestrian | Other Cyclist
26366112,Bicycle,Bicycle,Bicyclist,True,False,Qwen LLM | multilabel_ebike.xlsx + multilabel_RegBike.xlsx | Classification='Bicyclist',2024,Citrus,True,multilabel_ebike.xlsx + multilabel_RegBike.xlsx,Bicyclist
26855453,E-Bike,Single Vehicle,E-bike,True,False,Qwen LLM | multilabel_ebike.xlsx + multilabel_RegBike.xlsx | Classification='E-bike',2024,Palm Beach,True,multilabel_ebike.xlsx + multilabel_RegBike.xlsx,Bicyclist
26169424,E-Scooter,Pedestrian,E-scooter,False,False,Qwen LLM | multilabel_ebike.xlsx + multilabel_RegBike.xlsx | Classification='E-scooter',2024,Manatee,True,multilabel_ebike.xlsx + multilabel_RegBike.xlsx,Unknown Type of Non-Motorist
26646073,E-Bike,Single Vehicle,E-bike,True,False,Qwen LLM | multilabel_ebike.xlsx + multilabel_RegBike.xlsx | Classification='E-bike',2024,Collier,True,multilabel_ebike.xlsx + multilabel_RegBike.xlsx,Bicyclist
26486236,E-Scooter,Bicycle,E-scooter,False,False,Qwen LLM | multilabel_ebike.xlsx + multilabel_RegBike.xlsx | Classification='E-scooter',2024,Volusia,True,multilabel_ebike.xlsx + multilabel_RegBike.xlsx,Pedestrian
26809465,Bicycle,Bicycle,Bicyclist,True,False,Qwen LLM | multilabel_ebike.xlsx + multilabel_RegBike.xlsx | Classification='Bicyclist',2025,Seminole,True,multilabel_ebike.xlsx + multilabel_RegBike.xlsx,Bicyclist
26616564,E-Scooter,Pedestrian,E-scooter,False,True,Qwen LLM | multilabel_ebike.xlsx + multilabel_RegBike.xlsx | Classification='E-scooter',2024,Hillsborough,True,multilabel_ebike.xlsx + multilabel_RegBike.xlsx,Other Cyclist
26740726,E-Scooter,Single Vehicle,E-scooter,False,False,Qwen LLM | multilabel_ebike.xlsx + multilabel_RegBike.xlsx | Classification='E-scooter',2025,Miami-Dade,True,multilabel_ebike.xlsx + multilabel_RegBike.xlsx,Occupant of a Non-Motor Vehicle Transportation Device
26551613,E-Bike,Single Vehicle,E-bike,True,False,Qwen LLM | multilabel_ebike.xlsx + multilabel_RegBike.xlsx | Classification='E-bike',2025,Hillsborough,True,multilabel_ebike.xlsx + multilabel_RegBike.xlsx,Bicyclist
26501902,E-Bike,Bicycle,E-bike,True,False,Qwen LLM | multilabel_ebike.xlsx + multilabel_RegBike.xlsx | Classification='E-bike',2024,Monroe,True,multilabel_ebike.xlsx + multilabel_RegBike.xlsx,Bicyclist
26571588,E-Bike,Single Vehicle,E-bike,True,False,Qwen LLM | multilabel_ebike.xlsx + multilabel_RegBike.xlsx | Classification='E-bike',2024,St. Lucie,True,multilabel_ebike.xlsx + multilabel_RegBike.xlsx,Bicyclist
26773899,E-Scooter,Single Vehicle,E-scooter,False,False,Qwen LLM | multilabel_ebike.xlsx + multilabel_RegBike.xlsx | Classification='E-scooter',2024,Broward,True,multilabel_ebike.xlsx + multilabel_RegBike.xlsx,Occupant of a Non-Motor Vehicle Transportation Device
26654041,E-Bike,Single Vehicle,E-bike,True,False,Qwen LLM | multilabel_ebike.xlsx + multilabel_RegBike.xlsx | Classification='E-bike',2024,Indian River,True,multilabel_ebike.xlsx + multilabel_RegBike.xlsx,Bicyclist
26548105,E-Bike,Bicycle,E-bike,False,False,Qwen LLM | multilabel_ebike.xlsx + multilabel_RegBike.xlsx | Classification='E-bike',2024,Hillsborough,True,multilabel_ebike.xlsx + multilabel_RegBike.xlsx,Occupant of a Non-Motor Vehicle Transportation Device
26863840,E-Bike,Bicycle,E-bike,True,False,Qwen LLM | multilabel_ebike.xlsx + multilabel_RegBike.xlsx | Classification='E-bike',2025,Pinellas,True,multilabel_ebike.xlsx + multilabel_RegBike.xlsx,Bicyclist
26232645,E-Scooter,Bicycle,E-scooter,False,False,Qwen LLM | multilabel_ebike.xlsx + multilabel_RegBike.xlsx | Classification='E-scooter',2024,Palm Beach,True,multilabel_ebike.xlsx + multilabel_RegBike.xlsx,Occupant of a Non-Motor Vehicle Transportation Device
26457099,Bicycle,Bicycle,Bicyclist,True,False,Qwen LLM | multilabel_ebike.xlsx + multilabel_RegBike.xlsx | Classification='Bicyclist',2025,Orange,True,multilabel_ebike.xlsx + multilabel_RegBike.xlsx,Bicyclist
26358776,E-Scooter,Bicycle,E-scooter,False,False,Qwen LLM | multilabel_ebike.xlsx + multilabel_RegBike.xlsx | Classification='E-scooter',2024,Pasco,True,multilabel_ebike.xlsx + multilabel_RegBike.xlsx,Pedestrian
26419321,E-Scooter,Bicycle,E-scooter,False,False,Qwen LLM | multilabel_ebike.xlsx + multilabel_RegBike.xlsx | Classification='E-scooter',2024,Brevard,True,multilabel_ebike.xlsx + multilabel_RegBike.xlsx,Occupant of a Non-Motor Vehicle Transportation Device
26530617,E-Bike,Pedestrian,E-bike,True,False,Qwen LLM | multilabel_ebike.xlsx + multilabel_RegBike.xlsx | Classification='E-bike',2024,Pasco,True,multilabel_ebike.xlsx + multilabel_RegBike.xlsx,Bicyclist
26592035,E-Scooter,Bicycle,E-scooter,False,True,Qwen LLM | multilabel_ebike.xlsx + multilabel_RegBike.xlsx | Classification='E-scooter',2025,Broward,True,multilabel_ebike.xlsx + multilabel_RegBike.xlsx,Other Cyclist
26482986,E-Scooter,Pedestrian,E-scooter,False,False,Qwen LLM | multilabel_ebike.xlsx + multilabel_RegBike.xlsx | Classification='E-scooter',2024,Lake,True,multilabel_ebike.xlsx + multilabel_RegBike.xlsx,Other Pedestrian
26387129,E-Bike,Bicycle,E-bike,False,True,Qwen LLM | multilabel_ebike.xlsx + multilabel_RegBike.xlsx | Classification='E-bike',2024,Brevard,True,multilabel_ebike.xlsx + multilabel_RegBike.xlsx,Other Cyclist
26814201,E-Scooter,Pedestrian,E-scooter,False,False,Qwen LLM | multilabel_ebike.xlsx + multilabel_RegBike.xlsx | Classification='E-scooter',2025,Volusia,True,multilabel_ebike.xlsx + multilabel_RegBike.xlsx,Pedestrian
26739895,E-Scooter,Single Vehicle,E-scooter,False,False,Qwen LLM | multilabel_ebike.xlsx + multilabel_RegBike.xlsx | Classification='E-scooter',2025,Miami-Dade,True,multilabel_ebike.xlsx + multilabel_RegBike.xlsx,Occupant of a Non-Motor Vehicle Transportation Device
26294333,E-Scooter,Off Road,E-scooter,False,False,Qwen LLM | multilabel_ebike.xlsx + multilabel_RegBike.xlsx | Classification='E-scooter',2024,Pasco,True,multilabel_ebike.xlsx + multilabel_RegBike.xlsx,Pedestrian
26592400,E-Scooter,Bicycle,E-scooter,True,False,Qwen LLM | multilabel_ebike.xlsx + multilabel_RegBike.xlsx | Classification='E-scooter',2025,Broward,True,multilabel_ebike.xlsx + multilabel_RegBike.xlsx,Bicyclist
26614589,E-Bike,Pedestrian,E-bike,True,False,Qwen LLM | multilabel_ebike.xlsx + multilabel_RegBike.xlsx | Classification='E-bike',2024,Hillsborough,True,multilabel_ebike.xlsx + multilabel_RegBike.xlsx,Bicyclist
26327988,E-Scooter,Pedestrian,E-scooter,False,False,Qwen LLM | multilabel_ebike.xlsx + multilabel_RegBike.xlsx | Classification='E-scooter',2024,Orange,True,multilabel_ebike.xlsx + multilabel_RegBike.xlsx,Other Pedestrian
26505646,E-Bike,Pedestrian,E-bike,True,False,Qwen LLM | multilabel_ebike.xlsx + multilabel_RegBike.xlsx | Classification='E-bike',2024,Sarasota,True,multilabel_ebike.xlsx + multilabel_RegBike.xlsx,Bicyclist
26333911,Bicycle,Bicycle,Bicyclist,True,False,Qwen LLM | multilabel_ebike.xlsx + multilabel_RegBike.xlsx | Classification='Bicyclist',2024,Pinellas,True,multilabel_ebike.xlsx + multilabel_RegBike.xlsx,Bicyclist
26590778,E-Scooter,Single Vehicle,E-scooter,False,False,Qwen LLM | multilabel_ebike.xlsx + multilabel_RegBike.xlsx | Classification='E-scooter',2024,Broward,True,multilabel_ebike.xlsx + multilabel_RegBike.xlsx,Other Pedestrian
26202738,E-Bike,Single Vehicle,E-bike,True,False,Qwen LLM | multilabel_ebike.xlsx + multilabel_RegBike.xlsx | Classification='E-bike',2024,Pinellas,True,multilabel_ebike.xlsx + multilabel_RegBike.xlsx,Bicyclist
26364833,E-Bike,Bicycle,E-bike,True,False,Qwen LLM | multilabel_ebike.xlsx + multilabel_RegBike.xlsx | Classification='E-bike',2024,Orange,True,multilabel_ebike.xlsx + multilabel_RegBike.xlsx,Bicyclist
26202710,E-Bike,Single Vehicle,E-bike,True,False,Qwen LLM | multilabel_ebike.xlsx + multilabel_RegBike.xlsx | Classification='E-bike',2024,Pinellas,True,multilabel_ebike.xlsx + multilabel_RegBike.xlsx,Bicyclist
26134503,E-Scooter,Bicycle,E-scooter,False,False,Qwen LLM | multilabel_ebike.xlsx + multilabel_RegBike.xlsx | Classification='E-scooter',2024,Collier,True,multilabel_ebike.xlsx + multilabel_RegBike.xlsx,Occupant of a Non-Motor Vehicle Transportation Device
26517342,E-Scooter,Pedestrian,E-scooter,False,False,Qwen LLM | multilabel_ebike.xlsx + multilabel_RegBike.xlsx | Classification='E-scooter',2024,Miami-Dade,True,multilabel_ebike.xlsx + multilabel_RegBike.xlsx,Occupant of a Non-Motor Vehicle Transportation Device
26320656,Bicycle,Bicycle,Bicyclist,True,False,Qwen LLM | multilabel_ebike.xlsx + multilabel_RegBike.xlsx | Classification='Bicyclist',2024,Manatee,True,multilabel_ebike.xlsx + multilabel_RegBike.xlsx,Bicyclist
26447005,E-Scooter,Single Vehicle,E-scooter,False,False,Qwen LLM | multilabel_ebike.xlsx + multilabel_RegBike.xlsx | Classification='E-scooter',2024,Marion,True,multilabel_ebike.xlsx + multilabel_RegBike.xlsx,Other Pedestrian
26776901,E-Scooter,Pedestrian,E-scooter,False,False,Qwen LLM | multilabel_ebike.xlsx + multilabel_RegBike.xlsx | Classification='E-scooter',2024,Broward,True,multilabel_ebike.xlsx + multilabel_RegBike.xlsx,Pedestrian
26770804,E-Scooter,Pedestrian,E-scooter,False,False,Qwen LLM | multilabel_ebike.xlsx + multilabel_RegBike.xlsx | Classification='E-scooter',2024,Volusia,True,multilabel_ebike.xlsx + multilabel_RegBike.xlsx,Occupant of a Non-Motor Vehicle Transportation Device
